"","ALF1","ALF3","ALF5","ALF7","RPF1","RPF3","RPF5","RPF7","HAF1","HAF3","HAF5","HAF7"
"OG0009683",10.1440277843802,25.5616327991847,28.3121628070088,25.5236188444405,15.3511139475034,25.4421565865499,26.446219894816,29.3215148644084,19.5246053437502,31.016471030529,41.3380779482602,34.3988775369858
"OG0009684",37.3904376515823,33.4551961430618,21.3570479455267,16.0782990784799,55.9469273470563,20.3575298637998,19.6266456139305,18.8960677448121,25.0616641711177,13.4467701331646,6.92667397987515,7.09591677107321
"OG0009685",3.23111015480745,2.64927322415417,2.37021497591349,1.86642203980951,8.51092510425316,10.912277519249,14.8019950454167,22.4634776402945,14.8550410653023,11.1980389462948,9.42470384250739,9.95355586381841
"OG0009686",5.56120445752804,8.16720261601969,16.3959140643959,5.06300017458101,14.8109572782933,28.0073697911025,35.0744506027771,27.0335119493357,32.7623873552648,62.7535210144998,52.4919795383557,54.0540264578762
"OG0009687",10.6478410827324,9.19495282946705,8.89368185184484,16.0179800797005,10.5139072576615,9.81438375455173,7.61812359839079,5.56988626329796,6.40537503351427,6.50448800640368,6.84105946261127,7.24946043886715
"OG0009688",9.24254991084041,20.9816209185187,41.0461608115276,28.963371754489,17.0901122373444,65.2090455501377,86.3133528640851,69.0315815976256,14.7877821930614,49.7993019467596,45.3744777756166,42.7832034575654
"OG0009690",14.9855790573893,13.2398116666181,12.8538212015006,18.8498156709514,9.96416122052468,10.3123689029084,7.64525271064594,6.19484932612556,11.6980727104901,9.21892728492399,8.73283036514116,6.68472963520449
"OG0009691",33.8837832919405,16.9568647238927,25.7704162371977,13.3569020935941,30.6778986292428,52.7270585487857,59.1335066569986,34.680759858492,14.4984699894392,30.8562638592282,28.5972375810719,27.4244828677162
"OG0009692",8.8386524212687,11.6271691931512,10.8836021246459,10.1251957366646,3.15864361512565,1.09288233765007,0.51090987904581,0.63303283624057,1.36251350861155,1.16452431010518,0.727402904773758,1.12319020441958
"OG0009693",8.40657155594582,8.86326393479026,3.23167741534732,2.50243651816636,7.58891185360941,7.59228718664886,6.56223874681977,6.66109093270574,9.72810262300212,10.4683667430321,9.48534945744727,11.1960333147893
"OG0009694",4.55316737248628,15.2025822382751,2.7989129085397,0.384067312444764,3.83450100857331,18.0202357495414,10.4423840365562,5.55071562827198,15.0834929555028,32.1218732635281,18.1642971720616,3.77467644169216
"OG0009695",31.1235906775774,28.1151999037878,18.2905747605793,20.9263722686222,26.95040699707,22.6244996888454,20.9911709648042,29.7201084358514,0,0,0.0445901580593843,2.56866970858038
"OG0009696",10.388765078455,7.87672562168988,33.0050350671201,112.32798656274,10.4440826594947,5.24115171439229,5.50169013795104,9.68053056848807,23.4017940800668,41.208198083744,71.2662969648911,70.4442519697042
"OG0009697",76.1908065749314,56.1038763673708,113.989696231565,131.105686731112,208.467803734872,270.689915966341,363.412450654566,377.490376765421,134.098307880191,68.2941461391918,60.0790912753668,40.0778525321129
"OG0009698",196.086197028631,215.600238593964,283.934951110367,403.349352385561,119.105103926004,87.6019568377897,108.831734385325,185.990956523335,115.819336784117,88.1735421831407,96.1293637716359,154.938968098312
"OG0009699",33.2141407588288,14.4792642898902,17.2472117431388,34.0533992767738,15.1247166226563,9.54818978503986,12.2941498727927,21.8618521176002,12.5945716860511,9.47320378581214,13.6602675360761,36.0449394770753
"OG0009700",3.36296515875043,2.65811262666161,27.6075913225568,50.7100081931414,7.60587016855648,2.87233239613459,4.16164896341723,11.2349902766505,4.29111801091894,5.27032604644764,7.15594655080186,11.8323545729756
"OG0009701",5.07996714907852,25.0203030696211,24.0840860947122,12.625908306686,7.46936893587679,40.3520295983716,49.7491235998758,37.1550393169755,34.4833616052262,105.504935766712,118.027581271295,76.3780294663085
"OG0009702",16.1241680848571,20.7853041298108,13.1036560317858,26.0755985853025,19.7894353999242,21.4402729851833,21.0661114092008,16.9503430910033,14.204696677926,9.90775116450773,7.23401623385381,5.95107846875701
"OG0009902",3.13619443634797,3.91886463960589,1.86768789461701,0.326109319555869,5.02232553808651,10.8218855391634,6.74925249327871,2.2758769544172,5.14592594877314,7.74014135495854,1.82867416822919,1.33521259145514
"OG0009905",11.6528283610975,6.65003480512614,7.63238894694973,11.7461045078415,13.1568690955582,6.66325071310124,7.59817667448491,8.97665310998934,19.5563371336314,11.5088035604301,18.4314457668127,27.4684580510052
"OG0009906",0.576552469082724,1.62806737169219,54.5871748000533,36.6672715613409,0.517792021568029,1.77658022722724,10.3889606944109,24.1071728841885,2.32613638090103,8.67442092415855,79.1454338067178,35.0042985475269
"OG0009910",24.3506137441213,18.0085878419773,26.4570359774553,17.0813242209791,8.6982753740759,4.42684808510979,4.92041022626902,3.3935176564437,85.2159324650435,50.4651134595863,26.4025112305428,11.0807826824949
"OG0009913",8.62128759254498,13.3600765499118,14.273392189005,6.68553192170795,12.9384369610869,38.4496080176704,55.3630220499673,49.0198614316033,4.61738659794313,16.0846621039594,6.03017543268223,2.74940869230947
"OG0009914",7.32475318384535,6.35407654526949,4.40740039975895,3.44222936137689,3.35306988819152,3.15611814020433,3.72636113908955,4.47992514098274,5.83858975164505,6.78190311368013,6.97514442891434,7.71698040695365
"OG0009915",14.1030853722479,11.7382687486131,7.88435647651522,5.73830282142116,9.04570513302798,8.7523419051346,10.7400833742874,13.3645330308627,10.5197734884776,13.0662985319269,14.2520687890798,21.068670452064
"OG0009917",47.9573650451827,16.9144366766041,24.7300853706107,46.9004097295798,48.3201132117453,30.9233988340096,34.0640515234816,20.1494478034008,17.5349267528288,14.4883679821122,12.8356552492482,13.4502827112407
"OG0009918",10.3950086738755,16.5562895973138,26.6197022678217,25.2163290773919,12.0466319095227,14.0634576918001,17.5455147800367,17.0478025595439,17.230602126942,21.7993828424,37.4973015861493,40.319485861473
"OG0009919",2.23637876511611,3.01393815075958,10.2944929241373,18.4942300548594,1.07376682393024,0.442652224839672,3.54513968449885,8.95995591595486,0.718232443705933,0.93272052937637,2.31175512179906,4.43936637207466
"OG0009920",0.363569496479561,0.069816997619133,0.69193850359701,0,0.479864497361878,0.356345408881377,0.679187339428242,0.999548469535043,7.31727616310566,13.5095390506015,19.8577018290905,32.43716689208
"OG0009921",7.59286055466354,7.75218799382357,3.20808107883244,2.64983693192823,7.29213215179882,5.81174913710708,5.0646679890695,4.17480239112171,6.66533088787897,6.19344023515854,6.00020975735419,5.81363927704078
"OG0009922",3.94563056578692,7.31939119975958,14.6204492069677,32.9565960538252,0.247359572753947,2.37795835572927,4.0313028288761,4.04058557410685,0.924298363287428,2.27848943333615,7.40114552566831,13.4252423605295
"OG0009923",93.5514199491921,46.997228288558,23.0959499527533,25.8734710505756,103.852543459719,44.7464373662991,36.2450596376137,33.2035002391405,63.8338450718707,34.2550321649331,26.5892458083977,28.2510971963801
"OG0009924",6.96171521786936,14.4164347477624,17.3450718768457,5.2550239075022,12.0104011664284,29.2560993490389,32.4048979354393,24.2692326811895,7.11880211536303,11.390172195516,8.0433791650673,7.16572867936107
"OG0009926",12.6646188677691,17.8384274708245,2.68309311324968,1.75613374004118,14.6549801878324,11.217067688234,5.85971848828592,4.55604192473596,11.442898078965,8.76625053164211,4.74340293213272,4.15781064154446
"OG0009927",6.51183976680929,7.02774204114643,4.27159913780816,5.40306104810164,3.94389364873469,4.20186711320778,4.94037511911947,6.20207838102105,5.92401234511697,5.20632290379485,8.93328195775133,9.64201946670497
"OG0009929",12.662522388886,13.1935229570198,2.60492630273059,1.24909010615859,7.86449801866754,5.96038673433167,4.03560992855135,5.96683406547273,8.55412130514302,4.66747405590584,3.7034803449752,5.29612895349318
"OG0009931",0.682206808598443,4.89150257657556,31.9115986002755,20.1874588322916,0.471319178316958,17.3514833680296,29.7476446042009,9.80285608336049,3.84052331875815,23.107748499996,36.7997067065549,8.70515695477468
"OG0009933",42.7109154266346,19.6834383355089,11.744490231573,4.51083284772561,20.217835502929,14.0132852783191,13.3652685618093,11.9420972258971,9.97124817346436,7.91408956674891,5.21978181792305,5.41389311926923
"OG0009935",2.23686449170319,4.19812945576674,5.53105192917837,2.20157949704158,5.79536198615234,12.8354558351434,15.3702657169447,15.3675827057979,4.09807865606064,8.32401155712458,7.84184559400282,8.25733374114463
"OG0009938",9.63307287931304,35.0803423044495,28.1943649173778,10.2178247090237,31.8158819065284,87.4899345473529,105.44485484191,63.5551110385735,27.143037753616,82.0741145660203,54.4329141387065,21.1323584929385
"OG0009939",29.9898019732593,20.4697820391375,12.5697509862631,14.1650542540561,24.268935390087,28.4139118737306,43.459020183557,39.1068947007497,31.6236202841667,42.7374890026079,57.3011783255877,57.5433511178675
"OG0009940",33.4416785764963,20.3470385907151,12.4984446057833,17.7483250116291,30.9121550652578,21.2477671218784,21.1853178906797,23.4317804969073,28.899602206618,23.6548013067654,20.9809898726263,25.7219863666405
"OG0009942",1.02080194321421,2.37242562177074,19.2926818652741,43.495220631526,0.060569321579786,0.745479339974634,1.3676938977747,3.57562032528449,1.34786171422405,2.52192321380357,8.38468270289779,34.9225349656552
"OG0009944",10.2683363988902,9.46783383838495,37.4147941709568,68.0609353852379,1.91043320829335,7.01367442209552,6.21609201348441,1.39138050858446,2.91114996043304,6.97568911227813,24.5995298382241,34.1729879842022
"OG0009945",13.3836995880346,5.95140784041973,4.99253851719619,9.96171451718833,11.7884595481286,8.40370467759184,7.30578859077618,8.82637785828832,7.1213096957769,7.54756728556029,7.76643485839658,8.5328526087134
"OG0009947",11.004277403168,27.2708488268181,111.411304356273,236.434666588881,20.6922732157393,61.6715558556843,142.525171282198,215.505360708362,31.9784606022688,81.4250724505568,166.886733164333,271.005062969307
"OG0009951",5.62702940554098,12.436430148865,24.3676954200172,17.7781232423074,16.8223817079587,19.3029850631691,20.6194638779096,22.1602769106686,15.5431080362682,20.7709850940674,23.0378007598747,26.3033751673161
"OG0009952",9.21898254220845,3.75549748505926,8.55310757036841,19.5839159503534,11.8175644710932,2.72069601364265,1.24185782153767,1.0507945432855,3.84615777750281,1.15446617710549,2.10299416510903,5.36129767058141
"OG0009953",12.8175965279558,18.2739126913253,26.0255854193232,26.9957417656371,12.6095248139253,14.8755799259729,9.33599765804404,7.47387357419488,17.4402045763627,21.6004555283835,18.5836141637952,19.1521973801796
"OG0009955",18.2499640565917,13.9048426411495,16.0323207122945,14.6635990986519,17.6525991168695,14.1167576747624,12.8854882620644,13.643890716953,24.3374406810354,19.9948111557817,23.7245937170774,24.2989844892411
"OG0009956",16.8355845010907,2.28359181617207,2.0877282319356,3.07742598490134,27.1086826367123,8.47979941738543,8.82814162408673,7.23076325571922,6.21495954271944,2.51028138118588,1.35121352918211,0.910441664531309
"OG0009957",11.719997790848,4.32805009074829,2.46369952019083,2.22451036253831,10.5441489154276,7.27735497806481,7.8609441310147,11.9363430622303,5.5070683921497,5.66146738426419,4.82131422762288,6.27973860212164
"OG0009959",4.63107643402611,16.8332955806212,37.4551364996746,35.7705235860238,2.67533310146489,5.65464293242638,10.6060920762472,11.940531337356,21.9997839556364,28.4225041440265,38.0244309147723,29.4762654551294
"OG0009960",79.8030824055374,60.3452614438647,42.6060194696105,55.1724389452179,43.7772749061176,30.2658272308571,15.7187851545331,4.32449956359194,27.626045865634,28.0447964352007,14.4570168033342,6.19887473665467
"OG0009962",18.9581343087762,2.93572314681783,4.29201698463965,6.17857372174209,13.5801979105479,5.09433454453214,2.60091777612045,1.66323059039249,4.37413910555208,3.87006317221044,5.57770839875617,6.61037273923254
"OG0009963",12.5622292580233,17.8840312166303,32.7492237992646,39.8882527461879,23.621852515711,35.7117643901878,62.9887346297009,126.541969329298,17.3512167413571,24.3257633693245,33.7772280143702,43.4839239152146
"OG0009964",0.773672602640338,2.9221608691486,11.0051932392924,4.61019215596734,0.0836953064392066,1.39052029807271,0.904695313768781,0.907166561911054,2.81975378658407,6.5552910843002,9.04296409446707,5.01565388016254
"OG0009966",3.95109966168017,114.063013970666,59.7540303423837,128.330672407248,29.4936742705837,153.217451065405,71.9467874273197,44.3317066246509,58.2541139331305,38.1748251117373,26.0540261116583,13.2944121829008
"OG0009969",22.5279206693209,50.2280540223351,23.3141438583479,7.82467918562163,38.8471170851894,29.4018957400956,23.5675718059551,19.4591316361319,30.90943246646,21.2249329985169,13.4665633094783,7.19858690799427
"OG0009970",8.49206745013582,14.1260093072767,6.26238789628241,4.97602160273118,9.25434397849178,12.4191436347799,6.79350294119002,6.48975179739899,10.792496557407,8.55238277806498,9.55477446245114,9.48060378848031
"OG0009971",7.50211729406175,18.756514094896,50.6408318706114,57.2457235069633,3.95877825976758,16.4385937429277,32.0969144424485,27.6733032366721,10.5712623426987,26.4885850374438,40.6816665728534,46.3183762565363
"OG0009972",6.04424221086801,6.11509147649844,9.70546865775068,14.8295039762745,1.10504678955679,3.03095388448843,4.3783879673992,4.83799921903676,6.12994635612094,6.65263102131645,8.12186720158166,9.52115335573486
"OG0009977",15.175423597775,46.3811201176147,148.300359867261,292.629691462827,81.9579938965579,64.6379866396248,95.8052086379749,216.916465045392,79.4813559393266,43.0057718469348,170.326574262238,332.824240905646
"OG0009978",686.020300880404,133.439762128709,32.3110300956461,4.82405719824046,272.138135306394,16.3378903323756,1.55673246473829,0.830861318205963,667.734579329398,46.2751809599533,9.55928947460059,1.9492822433459
"OG0009979",34.5317840696903,26.2358852022539,25.6656985967341,22.4964805780536,30.8569820700028,31.4331483287018,35.0956928365707,38.718365822283,35.776303045123,40.8357088484178,52.3350166597919,59.1167523356768
"OG0009982",42.319594175103,35.7345528971875,72.0568006937119,60.3785560328936,37.8810631846436,24.8681356420228,17.0070675926678,17.4440427776596,16.069007617347,11.9003011991055,8.78864048574455,6.97803829415497
"OG0009983",5.7808237363101,5.1431493518217,3.22477636529479,2.74141676008325,4.87612834740606,5.30888848274852,4.66707686747907,3.43416517291832,8.1520115336681,13.3201394648247,19.010129707684,17.2900431949685
"OG0009984",24.3489614959146,40.5010577555852,4.94506601700797,0.647638477916289,25.5888362099677,28.3915181193136,20.4258843169181,15.0660452166142,49.8745743781884,32.9773844140355,16.5517108197971,10.6887921795156
"OG0009985",5.81682390603455,5.81549546663502,12.9614877521396,19.8072065657033,1.92519840253725,5.47496444278013,9.3228374297378,10.2040952960209,5.29973934463026,8.18915106259456,15.5211274199338,19.0579154060052
"OG0009986",25.9784454442999,10.2487169472442,3.68012077028247,3.20220108746305,22.7205814345014,5.76957753482061,6.80638834762885,9.92408600118955,16.9589137624021,10.8388243582466,13.6176322715727,22.5016964691166
"OG0009987",19.2323384643537,17.8637199522601,14.9402353037309,16.2740361721364,11.4539646028676,8.94696971423613,8.28074052332177,11.0447601130133,10.3718488627789,12.9969702800961,14.7789758700452,17.8338471892982
"OG0009989",6.02163711185932,4.38428082464703,6.9145178868812,13.7011962167764,9.14766729696538,7.61962478702219,6.61879283329397,6.54016392644473,8.08372104950086,7.0274248049766,7.8940932506242,10.1668932174472
